,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Month,Year,VWAP,Day_Perc_Change,Trend
370,INFRATEL,EQ,09-Nov-2018,265.15,267.8,274.1,264.35,264.7,265.85,269.56,4838067,1304171135.9,65298,3056914,63.18,11,2018,353.44477172277186,0.0026400150858005844,Slight or No change
371,INFRATEL,EQ,12-Nov-2018,265.85,267.95,268.8,257.45,257.8,258.5,260.65,2007650,523294405.05,22778,1485269,73.98,11,2018,353.29933594072764,-0.027647169456460507,Slight or No change
372,INFRATEL,EQ,13-Nov-2018,258.5,258.0,261.25,253.55,258.0,258.4,257.22,1412523,363332452.3,36582,536840,38.01,11,2018,353.19717071082823,-0.0003868471953579755,Slight or No change
373,INFRATEL,EQ,14-Nov-2018,258.4,260.0,261.5,256.85,259.1,260.05,259.69,813648,211293966.0,28217,344374,42.32,11,2018,353.1394433889626,0.006385448916408798,Slight or No change
374,INFRATEL,EQ,15-Nov-2018,260.05,261.95,261.95,254.0,254.8,255.4,257.67,1206044,310766556.95,31901,559095,46.36,11,2018,353.04973988166955,-0.017881176696789125,Slight or No change
375,INFRATEL,EQ,16-Nov-2018,255.4,257.8,262.25,256.0,259.4,259.6,259.72,1581500,410747630.1,52196,576368,36.44,11,2018,352.9374084369681,0.016444792482380732,Slight or No change
376,INFRATEL,EQ,19-Nov-2018,259.6,259.5,261.8,257.5,260.2,259.95,259.75,741946,192723717.85,25378,402152,54.2,11,2018,352.8849994639125,0.0013482280431431626,Slight or No change
377,INFRATEL,EQ,20-Nov-2018,259.95,260.0,261.25,257.9,259.3,260.3,259.81,1005059,261123249.3,42665,533146,53.05,11,2018,352.8143660914978,0.0013464127716869,Slight or No change
378,INFRATEL,EQ,21-Nov-2018,260.3,259.05,260.55,256.45,258.35,258.85,259.14,1328745,344324733.3,33238,754115,56.75,11,2018,352.7196890279917,-0.005570495582020718,Slight or No change
379,INFRATEL,EQ,22-Nov-2018,258.85,258.7,263.5,244.1,258.2,258.1,255.84,2857031,730939693.7,47462,1034079,36.19,11,2018,352.5151404126661,-0.002897430944562518,Slight or No change
380,INFRATEL,EQ,26-Nov-2018,258.1,259.0,268.55,258.3,263.0,262.75,262.24,3138480,823026680.8,75097,2135016,68.03,11,2018,352.3024749168147,0.018016272762495067,Slight or No change
381,INFRATEL,EQ,27-Nov-2018,262.75,262.0,268.25,259.15,264.05,264.15,264.78,2270520,601190554.3,56936,1495964,65.89,11,2018,352.15164549104384,0.005328258801141628,Slight or No change
382,INFRATEL,EQ,28-Nov-2018,264.15,266.0,266.3,257.6,259.4,259.65,260.17,1726167,449097634.7,64504,826223,47.86,11,2018,352.03147607715914,-0.017035775127768327,Slight or No change
383,INFRATEL,EQ,29-Nov-2018,259.65,260.85,266.5,254.25,264.5,265.45,261.35,1424071,372180360.7,30498,625452,43.92,11,2018,351.9387817626246,0.022337762372424352,Slight or No change
384,INFRATEL,EQ,30-Nov-2018,265.45,262.6,265.95,255.3,255.95,256.75,257.97,3389542,874386822.65,67712,2032644,59.97,11,2018,351.6968360192571,-0.03277453381051043,Slight or No change
385,INFRATEL,EQ,03-Dec-2018,256.75,257.0,259.95,253.95,255.7,256.0,256.65,2081914,534326941.4,52674,1090805,52.39,12,2018,351.547668565152,-0.0029211295034079487,Slight or No change
386,INFRATEL,EQ,04-Dec-2018,256.0,255.7,257.0,252.5,254.7,254.85,254.8,4028606,1026483040.8,24226,3411856,84.69,12,2018,351.25688052633575,-0.004492187500000022,Slight or No change
387,INFRATEL,EQ,05-Dec-2018,254.85,255.0,259.4,253.35,258.0,258.35,257.57,1194976,307795110.6,22378,254352,21.29,12,2018,351.17408143260576,0.013733568765940785,Slight or No change
388,INFRATEL,EQ,06-Dec-2018,258.35,255.75,257.8,253.55,255.55,255.65,255.65,648790,165863805.3,30436,270191,41.65,12,2018,351.12788319042454,-0.010450938649119501,Slight or No change
389,INFRATEL,EQ,07-Dec-2018,255.65,254.0,256.95,251.55,252.6,252.85,253.94,721812,183295877.3,38106,361535,50.09,12,2018,351.0750320077027,-0.010952474085664021,Slight or No change
390,INFRATEL,EQ,10-Dec-2018,252.85,251.7,251.7,246.25,250.45,250.35,249.97,1896394,474042698.1,17104,1219450,64.3,12,2018,350.93292102734574,-0.009887284951552333,Slight or No change
391,INFRATEL,EQ,11-Dec-2018,250.35,247.7,257.25,246.0,252.0,253.15,251.38,924469,232389521.8,19593,320220,34.64,12,2018,350.8657134239885,0.011184341921310237,Slight or No change
392,INFRATEL,EQ,12-Dec-2018,253.15,253.9,256.3,250.0,251.2,250.7,251.99,1909161,481093619.45,52287,1017342,53.29,12,2018,350.72373946583144,-0.009678056488248155,Slight or No change
393,INFRATEL,EQ,13-Dec-2018,250.7,251.2,252.45,248.35,249.5,249.2,249.48,2790047,696055362.25,36226,2188291,78.43,12,2018,350.5138805055292,-0.005983246908655815,Slight or No change
394,INFRATEL,EQ,14-Dec-2018,249.2,249.0,252.9,247.25,252.3,252.05,250.07,1818267,454687747.5,62109,1011137,55.61,12,2018,350.38141635975205,0.011436597110754398,Slight or No change
395,INFRATEL,EQ,17-Dec-2018,252.05,252.3,255.85,249.25,255.2,254.95,252.4,1419070,358173366.45,30908,731714,51.56,12,2018,350.2813234809727,0.01150565364015077,Slight or No change
396,INFRATEL,EQ,18-Dec-2018,254.95,253.05,257.3,252.7,255.05,254.6,254.92,1171801,298716332.75,22335,666996,56.92,12,2018,350.19852677561624,-0.0013728181996469635,Slight or No change
397,INFRATEL,EQ,19-Dec-2018,254.6,255.0,267.1,254.55,262.4,263.45,261.9,2570544,673227207.35,89186,1570629,61.1,12,2018,350.0341669988808,0.03476040848389639,Slight or No change
398,INFRATEL,EQ,20-Dec-2018,263.45,262.0,263.95,257.95,262.0,262.0,261.92,1137215,297863505.35,23939,597929,52.58,12,2018,349.9604379968928,-0.005503890681343715,Slight or No change
399,INFRATEL,EQ,21-Dec-2018,262.0,263.8,265.0,247.45,261.3,259.85,257.13,6508796,1673576061.8,74090,2362654,36.3,12,2018,349.5305617026746,-0.008206106870228935,Slight or No change
400,INFRATEL,EQ,24-Dec-2018,259.85,262.0,271.15,256.0,264.9,262.55,263.18,3202904,842939163.5,42376,698493,21.81,12,2018,349.3268502059156,0.0103906099672888,Slight or No change
401,INFRATEL,EQ,26-Dec-2018,262.55,259.95,265.0,258.25,262.9,262.6,261.18,1282658,335009888.9,13168,99194,7.73,12,2018,349.2455846107201,0.00019043991620648626,Slight or No change
402,INFRATEL,EQ,27-Dec-2018,262.6,262.6,269.2,261.5,268.0,266.8,265.85,1209883,321644949.2,16379,473178,39.11,12,2018,349.1727782436278,0.015993907083015957,Slight or No change
403,INFRATEL,EQ,28-Dec-2018,266.8,269.05,269.75,262.0,262.65,263.0,265.05,1745967,462765392.7,27917,919614,52.67,12,2018,349.0631022412486,-0.014242878560719707,Slight or No change
404,INFRATEL,EQ,31-Dec-2018,263.0,262.65,265.0,257.2,258.9,259.0,260.05,1577464,410224028.3,27428,402023,25.49,12,2018,348.95965647247647,-0.01520912547528519,Slight or No change
405,INFRATEL,EQ,01-Jan-2019,259.0,259.95,263.5,257.8,263.0,262.25,260.14,799064,207869064.05,8246,99682,12.47,1,2019,348.9092364777748,0.012548262548262468,Slight or No change
406,INFRATEL,EQ,02-Jan-2019,262.25,261.95,266.0,258.7,265.2,264.25,263.27,1115095,293575057.4,20392,236821,21.24,1,2019,348.84059482809727,0.007626310772163913,Slight or No change
407,INFRATEL,EQ,03-Jan-2019,264.25,265.0,273.4,263.6,273.0,271.6,269.53,2888878,778650705.6,53787,902349,31.24,1,2019,348.6786880568377,0.027814569536424028,Slight or No change
408,INFRATEL,EQ,04-Jan-2019,271.6,273.0,288.5,272.0,287.0,285.05,280.64,6714533,1884369696.95,73306,1459208,21.73,1,2019,348.3701929759646,0.049521354933726114,Slight or No change
409,INFRATEL,EQ,07-Jan-2019,285.05,287.5,295.15,285.1,292.8,293.75,291.05,5453037,1587120318.9,64974,2485896,45.59,1,2019,348.1559707782574,0.030520961234871136,Slight or No change
410,INFRATEL,EQ,08-Jan-2019,293.75,292.7,300.4,290.0,297.15,297.95,295.72,4648636,1374671933.95,90923,1309600,28.17,1,2019,347.98866764506624,0.014297872340425455,Slight or No change
411,INFRATEL,EQ,09-Jan-2019,297.95,299.9,299.9,289.25,291.25,290.35,291.82,3188173,930374374.05,63167,1127996,35.38,1,2019,347.8572397457489,-0.025507635509313564,Slight or No change
412,INFRATEL,EQ,10-Jan-2019,290.35,290.1,290.4,281.6,285.0,285.05,285.16,3672383,1047221199.7,104774,1710330,46.57,1,2019,347.6927077960102,-0.018253831582572766,Slight or No change
413,INFRATEL,EQ,11-Jan-2019,285.05,285.1,286.1,276.15,276.6,277.2,280.29,3840134,1076342339.25,108714,2062180,53.7,1,2019,347.50013492456964,-0.02753902824065957,Slight or No change
414,INFRATEL,EQ,14-Jan-2019,277.2,276.7,282.8,274.35,280.15,280.1,281.08,6223594,1749343429.85,94478,4154904,66.76,1,2019,347.2030449374963,0.010461760461760505,Slight or No change
415,INFRATEL,EQ,15-Jan-2019,280.1,280.15,283.75,277.65,280.0,279.75,279.63,2487680,695642156.55,64634,1370709,55.1,1,2019,347.0844086465334,-0.001249553730810482,Slight or No change
416,INFRATEL,EQ,16-Jan-2019,279.75,280.0,284.4,274.5,276.85,275.85,278.36,3605390,1003613790.5,94117,2113105,58.61,1,2019,346.9032921779088,-0.013941018766755908,Slight or No change
417,INFRATEL,EQ,17-Jan-2019,275.85,278.5,282.35,276.4,280.75,280.45,280.74,3729858,1047131302.8,84078,1259643,33.77,1,2019,346.72895747928544,0.016675729563168318,Slight or No change
418,INFRATEL,EQ,18-Jan-2019,280.45,280.65,283.4,277.0,277.6,278.05,280.63,3096388,868942647.15,102633,1989287,64.25,1,2019,346.57970921102816,-0.008557675164913459,Slight or No change
419,INFRATEL,EQ,21-Jan-2019,278.05,278.05,279.85,270.65,279.6,277.8,275.41,2421296,666850640.6,66968,906807,37.45,1,2019,346.46302796269265,-0.0008991188635137926,Slight or No change
420,INFRATEL,EQ,22-Jan-2019,277.8,278.75,280.7,274.5,277.95,277.65,278.57,2194405,611287793.2,52812,1010714,46.06,1,2019,346.35739168417854,-0.0005399568034558655,Slight or No change
421,INFRATEL,EQ,23-Jan-2019,277.65,278.0,281.4,274.8,279.75,277.0,279.54,4888651,1366570832.85,67991,3202511,65.51,1,2019,346.1210040725413,-0.002341076895371774,Slight or No change
422,INFRATEL,EQ,24-Jan-2019,277.0,282.0,283.15,261.2,262.1,263.0,269.82,11122963,3001222800.95,102247,2634439,23.68,1,2019,345.4813879837024,-0.05054151624548742,Slight or No change
423,INFRATEL,EQ,25-Jan-2019,263.0,264.6,282.45,264.1,280.0,279.75,275.72,11828569,3261416838.9,150504,3840930,32.47,1,2019,344.94786432383654,0.06368821292775673,Slight or No change
424,INFRATEL,EQ,28-Jan-2019,279.75,283.7,293.85,277.05,286.45,287.3,286.06,8309902,2377137622.65,197541,3714894,44.7,1,2019,344.6210068758113,0.026988382484361084,Slight or No change
425,INFRATEL,EQ,29-Jan-2019,287.3,284.95,298.9,283.4,298.0,297.35,293.31,6402177,1877806545.75,175209,2791456,43.6,1,2019,344.4154136420515,0.034980856247824654,Slight or No change
426,INFRATEL,EQ,30-Jan-2019,297.35,296.25,299.6,286.05,289.95,290.3,292.36,6293196,1839852270.3,166123,2345328,37.27,1,2019,344.1850437147315,-0.023709433327728346,Slight or No change
427,INFRATEL,EQ,31-Jan-2019,290.3,290.0,296.4,285.0,296.0,292.25,290.77,4762254,1384737780.95,110133,3024224,63.5,1,2019,344.0182768325497,0.006717189114708866,Slight or No change
428,INFRATEL,EQ,01-Feb-2019,292.25,296.0,298.0,290.85,296.2,296.2,295.39,2258242,667067334.85,71602,963139,42.65,2,2019,343.9455758352392,0.013515825491873468,Slight or No change
429,INFRATEL,EQ,04-Feb-2019,296.2,292.25,297.8,287.5,296.6,295.05,294.12,2318471,681903341.9,101018,1243134,53.62,2,2019,343.86937322750543,-0.0038825118163402506,Slight or No change
430,INFRATEL,EQ,05-Feb-2019,295.05,295.0,295.0,286.45,290.25,288.9,289.88,3538939,1025871619.3,100472,1571740,44.41,2,2019,343.73891827923813,-0.020843924758515597,Slight or No change
431,INFRATEL,EQ,06-Feb-2019,288.9,290.0,298.0,288.8,297.9,296.35,293.15,2707550,793725525.9,69774,1131803,41.8,2,2019,343.6530303476266,0.025787469712703626,Slight or No change
432,INFRATEL,EQ,07-Feb-2019,296.35,293.6,308.5,290.65,304.7,305.85,302.49,3137895,949192718.5,42848,665200,21.2,2,2019,343.57379250954295,0.03205668972498743,Slight or No change
433,INFRATEL,EQ,08-Feb-2019,305.85,302.05,335.0,302.05,328.95,326.05,320.14,11194181,3583727810.75,144217,3044144,27.19,2,2019,343.4437298468043,0.06604544711459859,Slight or No change
434,INFRATEL,EQ,11-Feb-2019,326.05,326.0,329.0,320.0,325.0,323.5,324.12,3081552,998781869.45,55571,745349,24.19,2,2019,343.4030647630841,-0.007820886367121638,Slight or No change
435,INFRATEL,EQ,12-Feb-2019,323.5,323.0,324.4,310.65,312.7,312.85,314.26,3518639,1105752329.3,47197,1193749,33.93,2,2019,343.3320963113964,-0.03292117465224109,Slight or No change
436,INFRATEL,EQ,13-Feb-2019,312.85,314.15,315.0,302.8,305.5,304.3,305.76,2930960,896175197.9,51944,1019282,34.78,2,2019,343.256721172377,-0.027329391081988175,Slight or No change
437,INFRATEL,EQ,14-Feb-2019,304.3,304.0,304.0,293.5,297.6,297.2,296.61,2912616,863924067.3,51786,952465,32.7,2,2019,343.1685066708554,-0.02333223792310224,Slight or No change
438,INFRATEL,EQ,15-Feb-2019,297.2,299.2,310.45,291.95,304.45,306.9,303.42,4992264,1514736156.35,69102,1197325,23.98,2,2019,343.04982940498115,0.03263795423956917,Slight or No change
439,INFRATEL,EQ,18-Feb-2019,306.9,306.7,319.25,304.7,316.5,317.05,316.13,6443621,2037011354.7,65849,1726015,26.79,2,2019,342.94048150916984,0.033072662104920214,Slight or No change
440,INFRATEL,EQ,19-Feb-2019,317.05,315.0,324.85,315.0,319.4,318.45,320.97,6184870,1985154929.05,58077,1817301,29.38,2,2019,342.8420150776579,0.004415707301687277,Slight or No change
441,INFRATEL,EQ,20-Feb-2019,318.45,319.0,322.9,313.65,319.0,318.2,317.47,2478600,786891830.25,32745,469539,18.94,2,2019,342.80237415412245,-0.0007850525985241275,Slight or No change
442,INFRATEL,EQ,21-Feb-2019,318.2,317.6,318.0,306.3,312.25,312.55,309.64,3996262,1237402226.65,57082,581030,14.54,2,2019,342.7241124037743,-0.017756128221244394,Slight or No change
443,INFRATEL,EQ,22-Feb-2019,312.55,311.45,321.8,309.0,313.45,313.6,316.28,3970353,1255734455.8,48597,894955,22.54,2,2019,342.64944979290146,0.0033594624860022737,Slight or No change
444,INFRATEL,EQ,25-Feb-2019,313.6,313.6,313.8,302.45,304.0,303.95,305.67,3480643,1063913444.2,45369,1279195,36.75,2,2019,342.5626715833426,-0.030771683673469497,Slight or No change
445,INFRATEL,EQ,26-Feb-2019,303.95,304.0,310.5,300.15,306.5,308.0,305.69,5880043,1797489197.4,55116,1964058,33.4,2,2019,342.4322371796954,0.013324559960519844,Slight or No change
446,INFRATEL,EQ,27-Feb-2019,308.0,308.95,309.0,294.8,296.5,296.75,300.79,4142722,1246107725.95,67770,1544186,37.27,2,2019,342.3110980850645,-0.03652597402597402,Slight or No change
447,INFRATEL,EQ,28-Feb-2019,296.75,298.0,298.85,291.5,293.6,293.65,294.49,3914334,1152715376.3,53717,1839514,46.99,2,2019,342.18947832197017,-0.010446503791070039,Slight or No change
448,INFRATEL,EQ,01-Mar-2019,293.65,297.65,297.65,292.0,292.8,293.25,295.1,2121450,626031928.2,43015,962555,45.37,3,2019,342.12327670066384,-0.0013621658436914208,Slight or No change
449,INFRATEL,EQ,05-Mar-2019,293.25,295.0,297.0,291.6,295.55,296.15,294.93,2215719,653476024.0,33684,1056722,47.69,3,2019,342.0584157250059,0.009889173060528389,Slight or No change
450,INFRATEL,EQ,06-Mar-2019,296.15,296.95,306.5,295.35,302.25,302.55,303.56,4205863,1276739407.4,60052,1506518,35.82,3,2019,341.9528928618472,0.021610670268445098,Slight or No change
451,INFRATEL,EQ,07-Mar-2019,302.55,305.9,309.5,304.45,305.55,305.65,306.69,2653768,813876717.5,45691,854872,32.21,3,2019,341.89181627816674,0.010246240290860964,Slight or No change
452,INFRATEL,EQ,08-Mar-2019,305.65,304.8,310.0,304.05,305.8,305.5,306.61,2175387,666987667.8,32065,857975,39.44,3,2019,341.84169613860627,-0.0004907574022574579,Slight or No change
453,INFRATEL,EQ,11-Mar-2019,305.5,306.6,322.0,305.95,319.05,319.7,316.15,4166219,1317160868.2,41288,1586379,38.08,3,2019,341.7834481420541,0.04648117839607191,Slight or No change
454,INFRATEL,EQ,12-Mar-2019,319.7,319.5,322.7,309.0,316.0,316.35,316.37,5298735,1676360953.6,53123,1469631,27.74,3,2019,341.6986366279194,-0.010478573662808799,Slight or No change
455,INFRATEL,EQ,13-Mar-2019,316.35,320.4,321.0,311.05,312.95,313.15,314.78,2238504,704627535.55,26431,399062,17.83,3,2019,341.65847519155665,-0.010115378536431296,Slight or No change
456,INFRATEL,EQ,14-Mar-2019,313.15,314.0,318.0,312.0,314.15,314.35,315.14,1873621,590449471.25,33651,784606,41.88,3,2019,341.62635825449905,0.0038320293788920434,Slight or No change
457,INFRATEL,EQ,15-Mar-2019,314.35,316.0,320.0,311.25,312.55,313.2,313.53,2880482,903131426.25,42536,1590956,55.23,3,2019,341.575053598493,-0.0036583426117385853,Slight or No change
458,INFRATEL,EQ,18-Mar-2019,313.2,317.0,321.6,310.85,317.0,318.1,316.53,2868948,908095923.0,46441,804696,28.05,3,2019,341.5329305618821,0.015644955300127883,Slight or No change
459,INFRATEL,EQ,19-Mar-2019,318.1,320.0,331.8,314.15,327.0,327.6,327.75,10223121,3350653038.6,88368,4440466,43.44,3,2019,341.4444091506088,0.02986482238289856,Slight or No change
460,INFRATEL,EQ,20-Mar-2019,327.6,328.3,333.45,322.25,325.1,325.05,327.76,3756179,1231126881.55,53213,885378,23.57,3,2019,341.4062277562034,-0.007783882783882867,Slight or No change
461,INFRATEL,EQ,22-Mar-2019,325.05,325.1,329.25,313.9,315.3,316.1,319.16,3378667,1078328553.1,46967,1237533,36.63,3,2019,341.35332555988225,-0.027534225503768606,Slight or No change
462,INFRATEL,EQ,25-Mar-2019,316.1,314.55,314.55,304.75,304.95,306.6,308.88,2436411,752552992.05,27479,1038545,42.63,3,2019,341.30101448744,-0.03005378044922491,Slight or No change
463,INFRATEL,EQ,26-Mar-2019,306.6,305.2,314.0,305.2,313.7,312.85,310.83,2393663,744011448.5,45794,1047317,43.75,3,2019,341.2590032275221,0.020384866275277247,Slight or No change
464,INFRATEL,EQ,27-Mar-2019,312.85,316.9,318.5,311.1,317.0,316.2,315.81,2831679,894263476.55,40560,1293283,45.67,3,2019,341.2153059096491,0.010708007032123934,Slight or No change
465,INFRATEL,EQ,28-Mar-2019,316.2,317.45,319.65,313.45,316.0,317.1,317.08,1752675,555731032.5,35195,836330,47.72,3,2019,341.18930595153614,0.002846299810246755,Slight or No change
466,INFRATEL,EQ,29-Mar-2019,317.1,317.5,319.15,310.85,312.6,313.4,313.64,1743099,546712874.15,33996,545051,31.27,3,2019,341.1595404772321,-0.011668243456323113,Slight or No change
467,INFRATEL,EQ,01-Apr-2019,313.4,314.95,317.6,311.5,313.85,314.25,313.85,1556091,488373497.0,46984,562431,36.14,4,2019,341.1338341961211,0.0027121888959795726,Slight or No change
468,INFRATEL,EQ,02-Apr-2019,314.25,314.45,318.1,312.15,314.05,315.0,314.97,1660087,522874552.7,28684,618101,37.23,4,2019,341.10722758367376,0.0023866348448686736,Slight or No change
469,INFRATEL,EQ,03-Apr-2019,315.0,314.5,320.0,314.15,317.0,317.25,317.1,1971729,625240696.2,22026,850460,43.13,4,2019,341.0784139544148,0.0071428571428571175,Slight or No change
470,INFRATEL,EQ,04-Apr-2019,317.25,318.5,319.75,314.7,316.2,316.65,316.76,1339901,424432087.05,20584,616134,45.98,4,2019,341.05838111759556,-0.001891252955082856,Slight or No change
471,INFRATEL,EQ,05-Apr-2019,316.65,316.65,320.0,314.4,316.6,316.8,317.07,1034427,327989081.25,12743,368035,35.58,4,2019,341.04303278266127,0.000473709142586598,Slight or No change
472,INFRATEL,EQ,08-Apr-2019,316.8,317.95,318.7,313.7,317.2,316.1,316.36,1035460,327575983.8,21364,414562,40.04,4,2019,341.0272455058813,-0.0022095959595959114,Slight or No change
473,INFRATEL,EQ,09-Apr-2019,316.1,316.1,318.5,312.5,315.05,315.2,314.88,777799,244909562.25,23816,271676,34.93,4,2019,341.0149721400341,-0.002847200253084603,Slight or No change
474,INFRATEL,EQ,10-Apr-2019,315.2,315.1,318.2,313.65,315.75,315.3,316.1,1404102,443838961.0,31822,775639,55.24,4,2019,340.9929311793321,0.00031725888324873885,Slight or No change
475,INFRATEL,EQ,11-Apr-2019,315.3,315.35,317.0,311.05,314.0,313.35,314.5,1316742,414120358.35,29631,625947,47.54,4,2019,340.9707297139434,-0.00618458610846806,Slight or No change
476,INFRATEL,EQ,12-Apr-2019,313.35,314.0,317.35,313.0,314.45,314.65,315.27,777930,245256339.35,29889,327314,42.07,4,2019,340.95824641759486,0.004148715493856647,Slight or No change
477,INFRATEL,EQ,15-Apr-2019,314.65,314.5,316.5,307.3,309.4,308.45,311.37,1493320,464981913.0,26567,498381,33.37,4,2019,340.9286770492198,-0.019704433497536922,Slight or No change
478,INFRATEL,EQ,16-Apr-2019,308.45,310.95,316.9,309.4,312.75,312.95,314.24,2057364,646505063.05,44808,660367,32.1,4,2019,340.89365915435064,0.014589074404279367,Slight or No change
479,INFRATEL,EQ,18-Apr-2019,312.95,312.95,314.45,303.25,306.0,307.2,306.63,2227796,683101604.85,27258,578932,25.99,4,2019,340.8480568140161,-0.018373542099376916,Slight or No change
480,INFRATEL,EQ,22-Apr-2019,307.2,306.8,310.85,295.55,299.0,299.6,302.03,1606392,485185449.9,22777,337306,21.0,4,2019,340.80784117915323,-0.02473958333333326,Slight or No change
481,INFRATEL,EQ,23-Apr-2019,299.6,301.0,303.65,292.55,298.0,294.0,296.97,1532866,455220013.7,28285,341382,22.27,4,2019,340.76433420802965,-0.018691588785046842,Slight or No change
482,INFRATEL,EQ,24-Apr-2019,294.0,297.0,303.5,291.0,301.0,301.5,298.06,2572361,766717856.1,37887,781457,30.38,4,2019,340.70318521389004,0.025510204081632626,Slight or No change
483,INFRATEL,EQ,25-Apr-2019,301.5,287.35,298.0,265.65,272.5,270.7,278.71,24061163,6706040843.5,180731,6077265,25.26,4,2019,339.6980771290863,-0.10215588723051416,Slight or No change
484,INFRATEL,EQ,26-Apr-2019,270.7,273.0,278.0,271.35,273.0,272.9,274.58,8713787,2392620981.6,95898,3410481,39.14,4,2019,339.35253829456997,0.00812707794606582,Slight or No change
485,INFRATEL,EQ,30-Apr-2019,272.9,273.7,278.9,256.5,262.55,262.55,262.97,9291803,2443455450.55,76896,5170144,55.64,4,2019,338.93121784832925,-0.03792598021253191,Slight or No change
486,INFRATEL,EQ,02-May-2019,262.55,262.55,272.4,262.55,272.0,270.85,270.08,5510874,1488349409.5,79237,2464269,44.72,5,2019,338.7104305624616,0.0316130260902685,Slight or No change
487,INFRATEL,EQ,03-May-2019,270.85,272.55,278.55,272.1,273.75,274.0,275.93,4234052,1168309326.3,61606,1434583,33.88,5,2019,338.5495972569777,0.011630053535166995,Slight or No change
488,INFRATEL,EQ,06-May-2019,274.0,273.0,273.5,268.3,272.25,271.85,270.47,2351319,635966504.4,39964,1048140,44.58,5,2019,338.45766217769784,-0.007846715328467035,Slight or No change
489,INFRATEL,EQ,07-May-2019,271.85,266.9,270.8,265.75,268.0,268.0,267.98,2972102,796470629.15,52992,1391563,46.82,5,2019,338.3351208903887,-0.014162221813500131,Slight or No change
490,INFRATEL,EQ,08-May-2019,268.0,268.0,270.3,263.65,267.55,266.7,267.35,2225529,594986130.85,51482,1075978,48.35,5,2019,338.2419490819654,-0.00485074626865678,Slight or No change
491,INFRATEL,EQ,09-May-2019,266.7,266.95,269.7,261.5,268.0,267.1,263.92,3520232,929067346.45,56601,2051103,58.27,5,2019,338.09588959831206,0.0014998125234346737,Slight or No change
492,INFRATEL,EQ,10-May-2019,267.1,266.3,267.0,260.75,261.75,262.25,262.76,2270319,596555421.05,48630,983657,43.33,5,2019,337.99559512986565,-0.018157993260951022,Slight or No change
493,INFRATEL,EQ,13-May-2019,262.25,261.45,269.15,259.6,265.5,265.45,266.46,3369566,897847080.25,49631,1103984,32.76,5,2019,337.8534959565338,0.012202097235462395,Slight or No change
